x,y,z,p,r,y
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,-0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.003
-0.300,-0.000,0.000,0.000,-0.001,-0.002
-0.300,-0.000,0.000,0.000,-0.001,-0.002
-0.300,-0.000,0.000,0.000,-0.001,-0.002
-0.300,-0.000,0.000,-0.000,-0.002,-0.002
-0.300,-0.000,0.000,-0.000,-0.002,-0.002
-0.300,-0.000,0.000,-0.000,-0.002,-0.002
-0.300,-0.000,0.000,-0.000,-0.002,-0.002
-0.300,-0.000,0.000,-0.000,-0.002,-0.002
-0.300,-0.000,0.000,-0.000,-0.002,-0.002
-0.300,-0.000,0.000,-0.000,-0.002,-0.002
-0.300,-0.000,0.000,0.000,-0.002,-0.003
-0.300,-0.000,0.000,0.000,-0.002,-0.003
-0.300,-0.000,0.000,0.000,-0.002,-0.003
-0.300,-0.000,0.000,0.000,-0.002,-0.003
-0.300,-0.000,0.000,0.000,-0.002,-0.003
-0.300,-0.000,0.000,0.001,-0.002,-0.003
-0.300,-0.000,0.000,0.001,-0.002,-0.003
-0.300,-0.000,0.000,0.001,-0.002,-0.003
-0.300,-0.000,0.000,0.001,-0.002,-0.003
-0.300,-0.000,0.000,0.001,-0.002,-0.003
-0.300,-0.000,0.000,0.001,-0.002,-0.003
-0.300,-0.000,0.000,0.001,-0.002,-0.003
-0.300,-0.000,0.000,0.001,-0.002,-0.003
-0.300,-0.000,0.000,0.001,-0.002,-0.003
-0.300,-0.000,0.000,0.001,-0.002,-0.003
-0.300,-0.000,0.000,0.002,-0.002,-0.003
-0.300,-0.000,0.000,0.002,-0.002,-0.004
-0.300,-0.000,0.000,0.002,-0.002,-0.004
-0.300,-0.000,0.000,0.002,-0.002,-0.004
-0.300,-0.000,0.000,0.002,-0.002,-0.004
-0.300,-0.000,0.000,0.002,-0.002,-0.004
-0.300,-0.000,0.000,0.003,-0.001,-0.004
-0.300,-0.000,0.000,0.003,-0.001,-0.004
-0.300,-0.000,0.000,0.003,-0.001,-0.004
-0.300,-0.000,0.000,0.003,-0.001,-0.004
-0.300,-0.000,0.000,0.004,-0.001,-0.004
-0.300,-0.000,0.000,0.004,-0.001,-0.004
-0.300,-0.000,0.000,0.004,-0.000,-0.004
-0.300,-0.000,0.000,0.004,-0.000,-0.004
-0.300,-0.000,0.000,0.005,0.000,-0.004
-0.300,-0.000,0.000,0.005,0.000,-0.004
-0.300,-0.000,0.000,0.006,0.001,-0.004
-0.300,-0.000,0.000,0.006,0.001,-0.004
-0.300,-0.000,0.000,0.006,0.001,-0.004
-0.300,-0.000,0.000,0.007,0.001,-0.004
-0.300,-0.000,0.000,0.007,0.002,-0.004
-0.300,-0.000,0.000,0.008,0.002,-0.004
-0.300,-0.000,0.000,0.008,0.002,-0.004
-0.300,-0.000,0.000,0.009,0.003,-0.004
-0.300,-0.001,0.000,0.009,0.003,-0.005
-0.300,-0.001,0.000,0.010,0.004,-0.005
-0.300,-0.001,0.000,0.010,0.003,-0.005
-0.300,-0.001,0.000,0.009,0.003,-0.005
-0.300,-0.001,0.000,0.008,0.002,-0.005
-0.300,-0.001,0.000,0.006,0.001,-0.005
-0.300,-0.001,0.000,0.005,0.001,-0.005
-0.300,-0.001,0.000,0.004,0.001,-0.005
-0.300,-0.001,0.000,0.003,0.001,-0.004
-0.300,-0.001,0.000,0.002,0.001,-0.004
-0.300,-0.001,0.000,0.001,0.001,-0.004
-0.300,-0.001,0.000,0.000,0.001,-0.004
-0.300,-0.001,0.000,-0.001,0.001,-0.004
-0.300,-0.001,0.000,-0.001,0.001,-0.004
-0.300,-0.001,0.000,-0.002,0.001,-0.004
-0.300,-0.001,0.000,-0.003,0.002,-0.004
-0.300,-0.001,0.000,-0.003,0.002,-0.005
-0.300,-0.001,0.000,-0.004,0.002,-0.005
-0.300,-0.001,0.000,-0.004,0.003,-0.005
-0.300,-0.001,0.000,-0.005,0.003,-0.005
-0.300,-0.001,0.000,-0.006,0.003,-0.005
-0.300,-0.001,0.000,-0.006,0.003,-0.005
-0.300,-0.001,0.000,-0.007,0.004,-0.005
-0.300,-0.001,0.000,-0.008,0.004,-0.005
-0.300,-0.001,0.000,-0.008,0.005,-0.005
-0.300,-0.001,0.000,-0.009,0.005,-0.005
-0.300,-0.001,0.000,-0.010,0.006,-0.005
-0.300,-0.001,0.000,-0.010,0.006,-0.005
-0.300,-0.001,0.000,-0.011,0.006,-0.005
-0.300,-0.001,0.000,-0.012,0.007,-0.005
-0.300,-0.001,0.000,-0.013,0.008,-0.005
-0.300,-0.001,0.000,-0.013,0.008,-0.005
-0.300,-0.001,0.000,-0.014,0.009,-0.005
-0.300,-0.001,0.000,-0.015,0.009,-0.005
-0.300,-0.001,0.000,-0.016,0.010,-0.005
-0.300,-0.001,0.000,-0.017,0.011,-0.006
-0.300,-0.001,0.000,-0.018,0.011,-0.006
-0.300,-0.001,0.000,-0.019,0.012,-0.006
-0.300,-0.001,0.000,-0.020,0.013,-0.006
-0.300,-0.001,0.000,-0.021,0.013,-0.006
-0.300,-0.001,0.000,-0.022,0.014,-0.006
-0.300,-0.001,0.000,-0.023,0.015,-0.006
-0.300,-0.000,0.000,-0.024,0.016,-0.006
-0.300,-0.000,0.000,-0.025,0.017,-0.006
-0.300,-0.000,0.000,-0.026,0.018,-0.006
-0.300,-0.000,0.000,-0.027,0.018,-0.006
-0.300,-0.000,0.000,-0.029,0.019,-0.006
-0.300,-0.000,0.000,-0.030,0.020,-0.006
-0.300,-0.000,0.000,-0.031,0.021,-0.006
-0.300,-0.000,0.000,-0.031,0.021,-0.006
-0.300,-0.000,0.000,-0.031,0.021,-0.006
-0.300,-0.000,0.000,-0.030,0.020,-0.006
-0.300,-0.000,0.000,-0.029,0.019,-0.006
-0.300,-0.000,0.000,-0.028,0.018,-0.006
-0.300,-0.000,0.000,-0.027,0.017,-0.006
-0.300,-0.000,0.000,-0.024,0.015,-0.006
-0.300,-0.000,0.000,-0.021,0.013,-0.006
-0.300,-0.000,0.000,-0.020,0.013,-0.007
-0.300,-0.000,0.000,-0.018,0.013,-0.007
-0.300,-0.000,0.000,-0.016,0.013,-0.007
-0.300,-0.000,0.000,-0.015,0.013,-0.008
-0.300,-0.001,0.000,-0.013,0.013,-0.008
-0.300,-0.001,0.000,-0.011,0.013,-0.008
-0.300,-0.001,0.000,-0.009,0.012,-0.008
-0.300,-0.001,0.000,-0.008,0.012,-0.008
-0.300,-0.001,0.000,-0.006,0.012,-0.008
-0.300,-0.001,0.000,-0.005,0.011,-0.008
-0.300,-0.001,0.000,-0.004,0.010,-0.008
-0.300,-0.001,0.000,-0.003,0.010,-0.008
-0.300,-0.001,0.000,-0.002,0.009,-0.009
-0.300,-0.001,0.000,-0.001,0.009,-0.009
-0.300,-0.001,0.000,-0.001,0.008,-0.009
-0.300,-0.001,0.000,-0.001,0.008,-0.009
-0.300,-0.001,0.000,-0.001,0.007,-0.009
-0.300,-0.001,0.000,-0.001,0.006,-0.009
-0.300,-0.001,0.000,-0.001,0.006,-0.009
